149,133,149,149,100,100,149,133,149,149,133,100,149,100,133,149,100,133,149,100,133,133,149,100,149,100,149,149,149,149,133,149,149,100,100,133,100,149,133,149,149,149,149,133,133,149,100,149,149,133,100,100,100,149,149,100,133,100,133,100,100,100,100,149,133,133,100,133,133,149,149,100,149,100,133,133,133,100,133,149,100,100,100,149,133,149,133,133,133,149,133,133,149,133,100,133,133,133,100,133
149,133,133,100,100,100,100,133,100,149,133,149,133,149,149,149,100,133,133,149,100,133,100,133,149,133,149,149,133,133,100,133,100,149,100,149,100,100,100,100,133,149,149,149,149,133,133,149,133,133,149,133,133,133,149,149,100,100,100,149,100,100,133,100,100,133,100,133,149,133,149,149,100,149,133,149,133,149,133,133,133,133,133,133,100,100,100,100,149,149,100,149,133,100,149,149,100,133,149,100
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,132,149,149,100,131,116,116,116
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,0,1,1,2,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,100,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,133,100,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,133,133,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,100,149,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,100,100,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,17,66,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,99,149,100,133,101,177,177,177
17,17,17,66,66,50,66,66,66,17,50,66,17,66,17,50,50,17,66,17,17,17,66,50,66,66,50,66,50,50,66,66,17,50,17,50,50,17,66,66,50,66,50,50,66,17,50,50,50,17,17,50,66,66,50,50,50,66,17,17,17,66,17,66,17,50,50,17,66,66,17,17,17,17,66,50,50,17,50,66,50,17,17,50,50,17,66,17,17,66,50,18,99,133,149,133,101,177,177,177
50,66,66,50,50,17,66,50,66,50,66,66,17,17,50,17,66,50,17,17,66,17,17,17,17,66,66,50,50,17,66,17,66,50,17,17,17,66,50,17,17,50,17,66,17,17,17,66,50,66,66,66,50,17,17,17,17,17,17,66,50,50,17,17,17,66,17,66,50,66,17,50,17,50,50,66,50,17,50,50,66,50,17,66,50,50,50,17,17,66,17,18,99,100,100,100,101,177,177,177
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,49,50,66,48,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,99,149,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,100,100,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,17,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,133,133,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,149,100,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,6,7,8,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,6,7,8,177,177,177,177,177,177,177,177,177,99,100,100,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,100,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,133,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,100,100,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,50,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,149,100,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,149,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,100,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,100,133,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,149,100,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,100,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,6,7,7,7,7,7,7,7,7,71,23,70,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,71,23,70,7,7,7,7,7,7,7,7,8,99,100,100,100,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,22,23,23,72,23,72,56,23,23,56,56,72,72,23,23,72,72,72,23,72,56,23,72,72,23,23,23,56,23,56,72,56,72,72,56,23,72,56,56,24,99,149,133,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,38,39,39,39,39,39,39,39,39,55,23,54,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,55,23,54,39,39,39,39,39,39,39,39,40,99,133,100,149,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,50,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,133,149,133,101,177,177,177
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,17,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,100,100,100,101,177,177,177
192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,100,133,101,177,177,177
208,209,209,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,149,133,101,177,177,177
163,163,163,208,209,209,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,133,133,101,177,177,177
163,163,163,163,163,163,208,209,209,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,50,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,133,133,133,101,177,177,177
163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,100,133,100,101,177,177,177
163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,66,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,100,100,101,177,177,177
163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,149,149,149,101,177,177,177
163,163,163,163,163,163,163,163,163,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,17,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,133,100,100,101,177,177,177
163,163,163,163,163,163,163,163,163,208,209,209,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,133,149,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,100,100,133,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,99,133,149,149,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,66,18,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,133,149,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,133,133,149,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,133,149,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,66,17,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,99,133,149,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,22,72,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,149,133,133,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,149,133,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,50,18,177,177,177,177,177,177,177,177,177,22,56,24,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,22,23,24,177,177,177,177,177,177,177,177,177,99,100,133,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,38,39,40,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,38,39,40,177,177,177,177,177,177,177,177,177,99,133,100,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,176,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,17,50,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,149,149,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,192,193,193,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,16,50,66,18,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,99,149,149,149,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,176,177,177,177,0,1,1,1,1,1,1,1,1,1,1,1,1,1,65,17,66,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,99,149,100,133,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,192,193,193,177,16,50,17,50,17,17,17,17,50,17,66,17,66,17,66,50,17,50,17,66,17,50,17,66,17,17,17,66,66,66,50,66,66,66,66,50,17,17,66,66,66,50,66,50,66,66,17,50,66,17,50,50,66,66,66,50,66,18,99,149,100,100,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,208,209,209,176,16,50,66,66,50,50,66,17,50,17,66,17,66,50,66,17,66,66,66,66,66,66,17,66,50,66,66,17,17,50,17,17,66,50,17,66,17,66,66,50,66,17,17,50,17,17,50,66,50,66,50,17,17,50,50,50,66,18,99,133,100,149,101,177,177,177
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,176,32,33,33,33,33,33,33,33,33,33,33,33,33,33,49,17,66,48,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,99,133,149,100,101,177,177,177
